word,occurences
the great salt lake,54
mazda,20
the us maine,1
the epidermis the dermis,1
the persian gulf,37
the spruce goose,19
the black stallion,10
jamestown,78
the pancreas,38
ssts or supersonic,1
sounder,6
manifest destiny,10
chapel hill,13
bronchial tubes,2
the first transcontinental railroad,1
washington dc,141
shearing,2
bart simpson,6
teeth,112
blizzard,8
sicily,107
is,4
bailing,1
itchy scratchy,4
petals,5
a colon,6
vitamin d,30
krusty the clown,9
cool whip,5
the strait of gibraltar,23
passive,7
combine,2
waylon smithers,2
spores,20
grape,14
tasmania,76
prepositions,6
john deere,41
troy mcclure,2
a spectacled bear,2
the bering strait,32
a question mark,7
poker,37
easter,70
target,26
heathcliff,17
a talent,2
43,5
mixed doubles,5
leif ericson,23
nike,81
pants,16
a teapot,6
james k polk,29
medal of honor,4
labor day,55
american eagle,7
kidnapped,22
twilight,31
a corner kick,2
lexington concord,13
abercrombie fitch,14
fearless,2
a thermostat,5
all saints day,11
forever 21,6
hans brinker,15
a tract,3
the panda,4
10,97
princess di,10
gorbachev,49
incompatibility,3
the kangaroo,4
the olympics,41
judd hirsch,7
lurleen wallace,5
cannes,37
decontaminating,1
yaks,9
a timeout,6
sidney poitier,25
peter arnett,2
the american bar association,19
unsportsmanlike,7
2,159
a faceoff,6
grand hotel,15
swifty lazar,2
golf,149
unsubstantiated,1
the whooping crane,5
glenn close,26
rwanda,46
columbia,110
humanitarianism,2
the moon,163
dw griffith,28
a vault,4
stephen king,121
puerto rico,127
george,38
kelvin,20
charlie chaplin,60
a portico,7
margaret mitchell,59
the falklands,31
the grimaldis,4
mutation,8
baroque,33
leon uris,25
the st lawrence,26
gustav,6
kepler,10
erich von stroheim,3
ziggurats,5
santa catalina,6
gladstone,6
a photon,10
cecil b demille,19
inigo jones,8
thomas pynchon,22
saint martin,4
the guelphs,1
jan paderewski,4
the maple leaf,6
lunch,9
pirates of the caribbean,22
maid marian,8
wack,1
the supreme court,53
very good,1
seat belts,3
the lord of the rings the two towers,2
the iliad,31
trip,5
mary,70
gorgeous or cute or beautiful or pretty,1
a school,7
wimbledon,51
joan of arc,132
dis,1
e pluribus unum,26
oh my god,2
wrong way,2
a cinderella story,1
miguel de cervantes,5
barney,16
iwo jima,40
700,6
yield,14
genovia,2
the house of the seven gables,36
treesitter,1
acceleration,11
cotton,95
hurricanes,28
julius caesar,229
womens rights,2
a shock wave,1
a manatee or dolphin,1
romeo,47
jim henson,17
intellectual property rights or copyright,1
a focal point or focus,1
a hoodie,5
the sunshine state,7
shylock,27
jimi hendrix,45
bright,4
radiation or radioactivity,1
khakis,4
teddy roosevelt,156
richard iii,133
leonardo da vinci,73
playwright,5
iron,141
shoes,63
pensacola,13
othello,129
lord nelson,39
a shipwright,2
the kennedys,11
theodore roosevelt,157
genesis,82
sight,24
custer,51
the pink panther,23
the california raisins,2
a sundial,14
ears,49
the matterhorn,45
patrick,13
john f kennedy,137
eventide,1
a tiglon or a tigon,1
white,187
chandler,11
an officer and a gentleman,13
dwight d eisenhower,46
december,51
walrus,14
chamois,7
albert,18
the great escape,16
george washington,247
a pendulum,18
a frog,33
chalet,4
eva marie saint,6
ingrown toenail,1
manitoba,47
yale,113
latin or western,1
terrorism,1
colic,9
douglas macarthur,63
the leg,6
georgetown,63
india,432
antidisestablishmentarianism,7
narcolepsy,10
the 38th parallel,10
dartmouth,46
english welsh,1
vandalism,4
birth control pills,3
inchon,18
princess caroline of monaco,6
mount holyoke,6
andorra,73
botulism,21
alcohol,35
panmunjom,3
the royal ballet,6
luxembourg,93
hedonism,9
a tale of two cities,71
gold,191
tom,17
richard nixon,196
vincent van gogh,72
monitor,8
sylvester,10
stock market,2
mace,19
fritz the cat,3
josef stalin,7
aluminum nickel cobalt,2
nevermore,12
mersey,3
figaro,27
the little red book,2
nicaragua,87
zinc,48
jacob,70
john muir,34
mr jinks jinksie,1
the long march,16
romeo juliet,32
thames,22
bob dole,48
generalissimo,4
i left my heart in san francisco,7
seine,13
perpendicular complementary accepted,1
judy garland over the rainbow,1
mario puzo,30
mississippi,146
franklin d roosevelt,54
machiavellian,5
duke ellington,49
mario lemieux,14
rhine,19
sargent shriver,17
a daguerreotype,7
goodfellas,26
king lear,110
mario lanza,4
tiber,7
admiral james stockdale,1
carboniferous,4
jerome kern,6
francis gary powers,17
the sinai peninsula,14
alice in wonderland,46
a burial,1
our gang,3
sos,18
columbia university,9
alice kramden,5
rum,109
the telltale heart,24
tarzan,67
hannah,8
nevada,139
alice cooper,18
a cork,6
captain kidd,25
hamlet,201
xanax,9
indira gandhi,75
alices restaurant,4
a tequila sunrise,5
the red death,6
hattie mcdaniel,11
sagas,5
lee harvey oswald,25
alice b toklas,17
seagrams 7 7 up,2
the cask of amontillado,5
benjamin bugsy siegel,2
deified,3
stephen crane,36
dawn,24
michigan,228
champagne,87
beheading,6
the pursuit of happiness,2
jenny mccarthy,4
lycanthropy,4
the peloponnesus,7
vh1,12
firing squad,6
in the pits,3
lyle lovett,10
linen,15
malay,9
beverly sills,21
electric chair,4
thoreau,54
fernando valenzuela,10
medusa,64
don ho,4
the gas chamber,1
macbeth,172
gary player,8
attila the hun,33
the adriatic,39
the boy in the plastic bubble,2
hanging,14
art is long life is short or art endures life is short or art lasts life is short long art short life accepted,1
male pattern baldness,2
cherries,43
peanuts,50
doublemint,6
a heart,21
dove,28
a pine,14
hagar the horrible,7
pink,74
the joker,24
big red,9
glad,5
a fern,9
calvin and hobbes,11
trident,14
jessica simpson,15
tide,7
a eucalyptus tree,1
bill the cat,1
dentyne,2
constantine,50
burberry,9
dial,13
oprah winfrey,58
madonna,135
bangkok,68
little women,69
mobydick,63
a prefix,2
the naacp,24
céline dion,7
albuquerque,49
a prologue,3
the korean war,56
michael jackson,97
a piranha,15
respect,16
brown,96
bonnie raitt,12
the hitchhikers guide to the galaxy,20
a squid,17
a debit,3
tuskegee,20
mack,7
cyrano de bergerac,55
an orca or killer whale,2
crude,8
oxygen,123
hannibal,107
john wooden,15
catch22,62
delta burke,8
loo,2
the incas,21
larry bird,34
danielle steel,24
monica lewinsky,12
umbrella,20
cosmopolitan,31
the mongols,25
vince lombardi,34
heidi fleiss,3
a flat,9
lord baltimore,7
tom osborne,5
animal farm,54
cheryl tiegs,6
holiday,7
a rattlesnake,14
richard the lionhearted,26
george halas,7
esther williams,18
a pacifier,5
ab,13
georges bizet,19
kirk douglas,22
st louis,117
corinthian,11
an iron curtain,10
rush hour,5
mozart,147
stu sutcliffe,4
the frieze,2
elizabeth ii,39
manhour,1
handel,65
my left foot,9
san jose,41
steeplespire,1
stalin roosevelt,1
zero hour,5
pablo picasso,76
florence,156
jennie,2
midnight hour,1
aram khatchatourian,1
an american in paris,17
sandhurst,9
the desperate hours,1
leader,1
marykate ashley olsen,6
the sunflower,15
dave letterman,1
ticket thicket,1
its square,1
pinkie swear,1
jake gyllenhaal,7
a mole,22
orville redenbacher,16
hunt haunt,1
laissezfaire,13
a roasted marshmallow,1
the oc,10
a lizard,19
raft draft,1
salt,119
eyebrows,13
anne hathaway,35
fossil fuels,9
dan quayle,56
review preview,1
the scream,19
mascara,20
a loofah,4
gus grissom,13
hack shack,1
rugby,39
microwave,12
philadelphia,267
a sheep,21
if,15
alaska,386
maria sharapova,11
copernicus,58
columbus ohio,9
humpty dumpty,28
rough,7
the iberian peninsula,15
diving,15
the hubble space telescope,13
ann arbor,18
tweedledum tweedledee,11
present,3
cycling,3
filaments,1
boulder,23
a unicorn,25
to down,1
cricket,74
the redshift,2
the tiger lily,5
ditch,4
president pro tempore,3
lightning,64
willy,2
jennifer aniston brad pitt,1
an artichoke,17
done,4
her biological clock,1
aluminum,86
kill,4
the gaza strip,8
celery lettuce,1
a verbal contract oral contract accepted,1
a five oclock shadow,2
silver,147
american,17
chief justice rehnquist,1
heroes,14
a grandfather clock,11
graphite,38
space,23
immunization,1
brussels sprouts,24
ask amy,1
a clockwork orange,42
ions,3
after,4
washington,226
cauliflower,35
polonius,21
an atomic clock,4
andré previn,5
old king cole,24
independence,23
ito,2
a sonnet,22
break a leg,12
leonard bernstein,36
paula cole,4
wyoming,143
kristi yamaguchi,11
stanley,37
dressed to kill,6
cleveland,79
gary cole,2
new haven,20
george takei,6
a sequel,2
pick on somebody your own size,1
zubin mehta,18
cole porter,39
the corn belt,3
general shinseki,1
seventeen,15
a bird in the hand is worth two in the bush,2
simon rattle,1
cole younger,4
ellison onizuka,1
strachey,1
the opera aint over til the fat lady sings,1
the dead sea,52
samuel colt,21
the porcupine,5
seaweed,28
kunta kinte,10
1,93
the mersey,9
the golden eagle or the bald eagle,1
the iguana,5
beauty and the beast,60
6,116
the franklin stove,2
frogs,31
roughy,4
rosie odonnell,21
the caspian sea,50
elias howe,11
a gibbon,8
lemons,5
in the line of fire,8
africa,215
alexander graham bell,107
the sperm whale,5
bombay duck,1
the great gatsby,75
murder she wrote,19
the blue lagoon,8
walt disney world,6
prudential,8
purple rain,29
airplane,19
i am woman,5
early edition,1
daniel daylewis,21
counties,12
queen elizabeth ii prince philip,2
shades,2
prince harry,14
kramer vs kramer,17
a zipper,19
roberto clemente,13
andrei gromyko,9
the great white hope,10
chuck yeager,41
solomon,134
elvis presley,145
future shock,6
veterans day,23
rachel carson,40
times square,26
the boy scouts,14
visine,7
colonel sanders,29
a dachshund,13
milton hershey,6
playbill,8
paintball,7
chevy,19
jackie robinson,46
dashboard,2
tom ridge,7
fiddler on the roof,58
a radar gun,2
walmart,40
a dividend,9
george marshall,28
equity,11
trapshooting,1
tchaikovsky,86
deathbed,1
andrew mellon,7
fred ebb,1
the biathlon,5
giga hold,1
george harrison,39
a demigod,5
seoul,61
barbara walters,25
portrait of the artist as a young man,6
edison,85
a wolf,29
knee,12
dhaka,8
al franken,11
kilgore trout,2
glass,54
the navy bean,1
serve,2
kabul,29
chris matthews,8
vladimir nabokov,27
eastman,4
the gila monster,9
waiting,2
jakarta,37
tucker carlson,2
zuckerman,2
marconi,46
quartz,54
little,13
manila in the philippines,2
bill moyers,15
aldous huxley,31
king gillette,9
radicchio,10
slander or libel or defamation,1
corps,8
ear nose throat,7
the crocodile,6
911,24
quick,5
tomato,27
hubert humphrey,53
dead on arrival,6
a tongue,5
when im sixtyfour,9
v8,19
guantanamo bay,15
intensive care unit,2
a tail,22
mambo no 5,2
quasimodo,29
tureens,2
obstetrics,6
claws,10
december 1963,1
quench,7
prego,9
hud,8
cardiovascular,6
change its spots,2
1999,17
a quadrilateral,3
heinz,29
walt whitman,90
dole,15
london,301
the lucy show,1
a kilt,15
eliza doolittle,22
edward lear,31
at t,41
madrid,86
karl malden,1
a cruller,6
naomi campbell,7
the odyssey,37
palm,15
warsaw,69
frank furillo,1
earl campbell,2
pablo neruda,19
united airlines,12
oslo,89
ashley,5
strategy,1
glen campbell,20
richard cory,8
7eleven,22
fail safe,2
grief,10
ben nighthorse campbell,2
god,38
sideways,10
didriksonzaharias,1
a neutron,8
california,423
kipling,36
closer,4
jonathan swift,45
fog,41
the press,5
the marquess of queensbury,4
the incredibles,16
fireflies,13
before sunset,2
meriwether lewis,18
barium,8
alabama,156
on television,1
mercator,11
jm barrie,12
machiavelli,44
magnetic tape,2
catches mice,1
james watson,6
barry white,10
swaddling,4
mahimahi,14
kingston,27
stimuli,2
law,24
the temptations,12
youre hired,1
marmalade,17
menofwar,1
carol moseley braun,10
lou rawls,4
the big book,2
merlot,8
addis ababa,35
menservants,1
saul bellow,36
tom waits,5
maida heatter,1
muesli,5
slovakia,19
vertices,1
second city,3
marian anderson,29
a peoples history,1
mustard greens,2
lisbon,71
genera,4
all quiet on the western front,38
roast beef,5
william shakespeare,63
johnny weissmuller,22
acres,12
cutlery,2
guinness book of world records,4
umpire,10
megawatt,2
cutup,1
aaron burr,117
hoagie,2
love,96
emmitt smith,10
peck,4
cutlet,1
john hancock,58
mayonnaise,26
tom clancy,53
shot put,6
gauge,5
cutthroat,2
articles of confederation,8
panini,3
thornton wilder,30
steve cauthen,10
grams,2
cutter,5
a jib,2
a volcano,31
the french chef,2
the ten commandments,38
want,1
moose,25
a tiller,4
orangutans,9
new orleans,279
elizabeth taylor,63
mouths,2
mothersinlaw,2
a cleat,5
zanzibar,27
paul newman,58
boris karloff,18
satan,17
mongooses,5
a shroud,1
the leeward islands,6
two fat ladies,1
the lost ark of the covenant,1
ghost,21
phyla,1
the gunwale,2
the indian ocean,79
iron chef,4
labor,48
ted turner,54
national anthem,8
the flintstones,40
flamingo,12
collage,8
ho chi minh,47
dinner,5
lace,44
astro,10
barnacles,21
leather,29
mayans,13
menace,2
charlie chan,25
host,9
firing,3
castille,6
cackle,1
george of the jungle,12
stamen,4
cane,5
kettle,4
malta,80
the fantastic four,11
salamander,8
embroidery,7
scurvy,28
merrimack,4
date,7
a rainbow,35
crew cut,3
cape cod,41
a man for all seasons,26
william sherman,3
chariots,33
robert frost,105
dorothy hamill,18
chesapeake bay,34
nickel,45
clara barton,76
ts eliot,71
page boy,5
rur,5
hooker,3
valley of the kings,8
henry wadsworth longfellow,51
a chignon,4
mt rainier,8
grovers corners new hampshire,2
shiloh,11
wazir,1
last the night,1
queue,7
lake ontario,34
darius the great,5
harry s truman herbert hoover,1
quarterback,13
radioshack,7
7 up,18
teacher,5
secretarygeneral,11
center,14
bed bath beyond,6
tease,1
walter scott,6
pitcher,14
blockbuster,20
guinness,39
the teamsters,17
stanford,65
linebacker,3
pep boys,4
cider,19
teaneck,1
the world health organization,8
vaclav havel,24
hockey goalie,1
ethan allen,43
sex,15
jack teagarden,1
ghana,32
ethics,18
superman,69
before the supreme court,1
viruses,15
a metaphor,5
names,5
close encounters of the third kind,28
the 40s,2
beauty,21
gangs of new york the gangs of new york accepted,1
shirley chisholm,15
chess,77
taverna,2
pantheism,5
spartacus,47
spar,2
artificial intelligence,13
an amphora,3
will,9
memento,6
belle boyd,3
open source,4
agonistes,1
vermont,147
the grateful dead,27
the windy city,3
electricity,42
sodom gomorrah,18
the three bears,4
red carpet,3
sears tower,3
infiniti,8
noah,99
italian restaurant,1
redcoats,5
the doors,39
wisconsin,154
cadillac,26
joseph,87
vicki lawrence,8
red hot,3
sarah,38
papa doc,2
red herring,2
the plastic ono band,1
field museum,2
lamborghini,12
rachel,26
ma barker,22
red barber,8
switzerland,283
3465,1
henry v,44
miss,5
monaco,125
roundrounding off,1
salvador dali,40
ontario,86
elbow,17
wood,32
yugoslavia,85
scalene,8
thomas gainsborough,18
prince edward island,75
portia,25
raincoat,2
austriahungary,28
subtraction,8
jasper johns,24
pericles,23
water skiing,5
crete,83
pierre de fermat,4
raphael,42
new brunswick,30
troilus and cressida,31
ant,7
ukraine,56
the monkees,34
the geographic center,1
the rose parade,6
devo,16
mother teresa,71
topeka,26
jade,47
pete rose,41
julius,7
acdc,27
austin,65
a grain elevator,2
asia,101
fabulous,2
rem,35
jane seymour,46
overland park,1
turquoise,47
the gatling gun,1
a troubadour,4
cheap trick,9
helena,26
the dalton boys,1
opal,13
rose fitzgerald kennedy,3
a caucus,9
hms pinafore,18
wkrp in cincinnati,18
a flange,1
battlestar galactica,34
cochlea,5
a windbag,2
parsifal,11
operation petticoat,3
calcium,68
toggle,2
enact,1
i pagliacci,6
alice,53
the thyroid gland,10
a stopper,1
seward,25
tears,38
rigoletto,28
wait till your father gets home,1
the alveoli,2
the film leader,1
buchanan,36
a scar,5
optic nerve,4
life,66
attila,50
limburger,14
alma mater,10
thyroid gland,4
pumpkin,18
nefertiti,46
rhubarb,29
alter ego,6
biceps,9
diane arbus,12
little miss muffet,11
montezuma,36
julep,2
carpe diem,7
pancreas,14
museum of modern art,8
fat,44
phosphate,1
first edition,2
the mitral valve,6
man ray,11
old mother hubbard,21
vasco da gama,57
terrine,3
non compos mentis,7
sugar maple,7
jehovahs witnesses,12
earvin magic johnson,7
the raven,38
the rockies,49
paul revere,111
the talmud,12
the seven year itch,10
von trapp,1
taoism,23
barbara jordan,15
the four seasons,32
honor,14
zen,26
alice walker,50
two years before the mast,5
it might have been,7
kit carson,22
bennington,9
zoroastrianism,22
matthew henson,22
the 39 steps,5
the haymarket riot,2
a lion,52
the three little pigs,7
the czech republic,31
the bubonic plague the black death,1
a lumberjack,4
peary,13
birthday,5
the three stooges,27
vietnam,138
its ears,4
lucent,1
the cullinan,3
ball one,1
the triple entente,4
the manx,9
a lubricant,3
sinn fein,6
second base,6
the talmadge sisters,1
a maine coon,2
lush,1
the three magi,1
ragamuffin,5
lurch,16
jonas salk,19
the house of the seven gables house of seven gables accepted,1
the fiftydollar bill,1
general electric,35
earned run average earned runs average accepted,1
the ohio,28
the twodollar bill,1
sara lee,13
yearning to breathe free,1
forbes field,2
steven soderbergh,7
100 years of solitude,3
the one,1
the earned income tax credit,2
us steel,17
david lynch,15
the fivedollar bill,2
xerox,40
the importance of being earnest,20
allegheny,3
truffaut,2
the crying of lot 49,2
the onehundred,1
ll bean,27
kearney,1
woodrow wilson woody guthrie,1
the firm,17
gin,73
bat masterson,19
bill clinton,107
old faithful,21
molybdenum,6
the fugitive,41
sherry,38
jesse james,53
copper,108
